"","Year","new.place","cu","FEM","FEF","FSM","FSF","SCM","SCF","SFM","SFF","SNM","SNF","SCA","SFA","SNA","FEA","FSA","long","lat","lat1","lat2","lat3","lat4","long2","long3"
"344",2009,"Massachusetts",15,73.7,72.3,26.3,27.7,16.1,14,28.7,28.2,55.2,57.8,15,28.5,56.6,73,27,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"345",2010,"Massachusetts",14.1,72.5,72.8,27.5,27.2,14.8,13.4,30.2,28.6,55,58,14.1,29.3,56.6,72.7,27.3,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"346",1996,"Michigan",25.6,80.9,82.7,19.1,17.3,26.5,24.8,30.2,21.9,43.3,53.2,25.6,25.9,48.5,81.8,18.2,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"347",1997,"Michigan",26,82.7,80.2,17.3,19.8,29.6,22.8,28.3,22.1,42.1,55.2,26,25,48.9,81.5,18.5,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"348",1998,"Michigan",27.4,83.1,81.9,16.9,18.1,30.3,24.8,29.4,21.8,40.4,53.4,27.4,25.4,47.2,82.6,17.4,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"349",1999,"Michigan",25.1,78.2,76.9,21.8,23.1,26.6,23.8,26.9,20.6,46.5,55.6,25.1,23.6,51.3,77.6,22.4,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"350",2000,"Michigan",24.1,77.3,81.1,22.7,18.9,26,22.4,27.4,23.7,46.7,53.9,24.1,25.4,50.4,79.1,20.9,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"351",2001,"Michigan",25.6,78.7,75.3,21.3,24.7,26.7,24.5,29.4,22.3,44,53.2,25.6,25.7,48.7,77,23,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"352",2002,"Michigan",24.2,79.6,80.5,20.4,19.5,25,23.4,30.4,24,44.6,52.5,24.2,27.1,48.7,80,20,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"353",2003,"Michigan",26.1,81.4,77,18.6,23,30.2,22.3,28.6,23.2,41.2,54.5,26.1,25.8,48.1,79.5,20.5,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"354",2004,"Michigan",23.3,73.8,74,26.2,26,24.9,21.7,29.4,21.2,45.7,57.1,23.3,25.2,51.6,73.9,26.1,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"355",2005,"Michigan",22,75.2,76.2,24.8,23.8,24,20.1,28.1,24,47.9,55.8,22,26,52,75.7,24.3,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"356",2006,"Michigan",22.4,73.8,74.2,26.2,25.8,24.8,20.1,29.3,21.8,45.9,58.1,22.4,25.4,52.2,74,26,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"357",2007,"Michigan",21.1,74.3,75,25.7,25,23.4,19,27,22.6,49.5,58.4,21.1,24.8,54.1,74.6,25.4,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"358",2008,"Michigan",20.5,70.7,76.3,29.3,23.7,22.6,18.4,28.5,22.6,48.9,58.9,20.5,25.5,54.1,73.3,26.7,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"359",2009,"Michigan",19.6,71,68.2,29,31.8,21,18.2,28,23.2,51,58.6,19.6,25.5,54.9,69.7,30.3,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"360",2010,"Michigan",18.9,73,69.8,27,30.2,21,17,27.7,23.1,51.4,59.9,18.9,25.3,55.7,71.5,28.5,-85.6023643,44.3148443,43.5648443,44.0648443,44.5648443,45.0648443,-85.6023643,-85.6023643
"361",1996,"Minnesota",20.6,76.8,74.6,23.2,25.4,21.7,19.5,26.7,19.7,51.6,60.8,20.6,23.1,56.3,75.7,24.3,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"362",1997,"Minnesota",21.8,77.8,74.7,22.2,25.3,24.1,19.8,24.4,20.6,51.6,59.7,21.8,22.4,55.7,76.4,23.6,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"363",1998,"Minnesota",18,75.8,72.1,24.2,27.9,19.7,16.4,19.8,17.5,60.5,66.1,18,18.6,63.4,74.1,25.9,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"364",1999,"Minnesota",19.5,76.8,78.5,23.2,21.5,21.7,17.3,20.8,19.3,57.4,63.4,19.5,20,60.5,77.6,22.4,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"365",2000,"Minnesota",19.8,75.5,78.6,24.5,21.4,20.7,18.9,27.5,19,51.8,62.1,19.8,23.1,57.1,77,23,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"366",2001,"Minnesota",22.2,79.3,72.3,20.7,27.7,24.8,19.6,30.6,26.2,44.6,54.2,22.2,28.3,49.5,76.1,23.9,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"367",2002,"Minnesota",21.7,74.1,75.2,25.9,24.8,24.3,19.3,29.4,24.5,46.4,56.2,21.7,26.8,51.4,74.6,25.4,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"368",2003,"Minnesota",21.1,72.5,78,27.5,22,22.4,19.9,31.8,24.9,45.9,55.2,21.1,28.3,50.6,75.1,24.9,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"369",2004,"Minnesota",20.7,75.1,71.7,24.9,28.3,22,19.5,30.8,22.8,47.2,57.6,20.7,26.8,52.5,73.4,26.6,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"370",2005,"Minnesota",20,78,70.3,22,29.7,21,19.1,31.9,25.7,47.1,55.2,20,28.7,51.2,74.3,25.7,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"371",2006,"Minnesota",18.3,76.3,74.4,23.7,25.6,18.5,18.2,31,24.3,50.6,57.5,18.3,27.6,54.1,75.3,24.7,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"372",2007,"Minnesota",16.5,75.4,75,24.6,25,18.3,14.7,30.7,24.6,51,60.7,16.5,27.6,55.9,75.2,24.8,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"373",2008,"Minnesota",17.6,66.6,71.5,33.4,28.5,19.3,15.8,29.9,24.3,50.8,59.8,17.6,27.1,55.4,68.8,31.2,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"374",2009,"Minnesota",16.8,63.9,71.4,36.1,28.6,18.6,14.9,28.6,24.2,52.8,60.8,16.8,26.4,56.8,67.3,32.7,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"375",2010,"Minnesota",14.9,77.9,73.8,22.1,26.2,15.5,14.4,28.7,23.1,55.8,62.5,14.9,25.9,59.2,75.9,24.1,-94.6858998,46.729553,45.979553,46.479553,46.979553,47.479553,-94.6858998,-94.6858998
"376",1996,"Mississippi",23.2,82.8,87.6,17.2,12.4,28.6,18.5,28.8,14.3,42.6,67.2,23.2,21.1,55.7,84.8,15.2,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"377",1997,"Mississippi",23.1,84.7,79.4,15.3,20.6,28.3,18.5,28.4,15,43.3,66.5,23.1,21.3,55.6,82.4,17.6,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"378",1998,"Mississippi",24.1,84,74.2,16,25.8,26.9,21.6,29.3,15.4,43.8,63,24.1,21.9,54,79.3,20.7,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"379",1999,"Mississippi",22.9,79.8,81.8,20.2,18.2,27.4,19,27,14.4,45.6,66.6,22.9,20.3,56.8,80.6,19.4,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"380",2000,"Mississippi",23.5,76.9,83.3,23.1,16.7,25.2,21.9,27.2,14.6,47.6,63.5,23.5,20.5,56,80.1,19.9,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"381",2001,"Mississippi",25.3,76.5,78.3,23.5,21.7,29.3,21.7,26.8,15.9,43.8,62.3,25.3,21.1,53.6,77.3,22.7,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"382",2002,"Mississippi",27.3,78,78.7,22,21.3,33.1,22.1,25.2,15.4,41.7,62.5,27.3,20,52.7,78.3,21.7,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"383",2003,"Mississippi",25.6,75.3,79.6,24.7,20.4,31,20.6,25.9,15.9,43,63.5,25.6,20.7,53.8,77.1,22.9,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"384",2004,"Mississippi",24.5,71.6,76.3,28.4,23.7,29.1,20.4,25.1,14.1,45.8,65.6,24.5,19.3,56.2,73.6,26.4,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"385",2005,"Mississippi",23.6,78.9,78,21.1,22,25.8,21.7,25.5,16.7,48.7,61.6,23.6,20.9,55.5,78.5,21.5,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"386",2006,"Mississippi",25.1,69.5,73.5,30.5,26.5,27.8,22.6,27.4,15.3,44.8,62.1,25.1,21.1,53.8,71.4,28.6,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"387",2007,"Mississippi",23.9,78.4,75.9,21.6,24.1,27.8,20.4,27.3,15.8,45,63.8,23.9,21.2,54.8,77.3,22.7,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"388",2008,"Mississippi",22.7,74,77.5,26,22.5,25.4,20.3,27.7,17.3,47,62.5,22.7,22.2,55.1,75.6,24.4,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"389",2009,"Mississippi",23.3,71.4,75.5,28.6,24.5,27.2,19.8,27.7,17,45.1,63.2,23.3,22.1,54.6,73.2,26.8,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"390",2010,"Mississippi",22.9,75.4,73.6,24.6,26.4,26.5,19.7,27.8,16.8,45.7,63.5,22.9,22,55,74.6,25.4,-89.3985283,32.3546679,31.6046679,32.1046679,32.6046679,33.1046679,-89.3985283,-89.3985283
"391",1996,"Missouri",27.8,83.7,78.8,16.3,21.2,29,26.7,29.5,20.3,41.5,52.9,27.8,24.7,47.5,81.2,18.8,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"392",1997,"Missouri",28.6,86.6,85.5,13.4,14.5,31.6,26,25.4,18.3,43,55.8,28.6,21.6,49.7,86.1,13.9,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"393",1998,"Missouri",26.4,85.2,84.1,14.8,15.9,29.4,23.6,27.8,20,42.8,56.4,26.4,23.7,50,84.7,15.3,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"394",1999,"Missouri",27.1,79.5,89.2,20.5,10.8,30.6,23.9,29.2,20.7,40.2,55.4,27.1,24.7,48.2,84,16,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"395",2000,"Missouri",27.2,83.7,82.6,16.3,17.4,30.1,24.5,28.5,21.2,41.4,54.3,27.2,24.7,48.1,83.1,16.9,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"396",2001,"Missouri",25.9,78.2,76.5,21.8,23.5,27.6,24.4,29.4,20,43,55.6,25.9,24.5,49.6,77.3,22.7,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"397",2002,"Missouri",26.5,82.1,84,17.9,16,29.6,23.8,29.4,21.9,41.1,54.3,26.5,25.5,48,83,17,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"398",2003,"Missouri",27.2,83.8,86.2,16.2,13.8,30.9,23.8,26.7,22.1,42.4,54,27.2,24.3,48.5,84.9,15.1,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"399",2004,"Missouri",24.1,78.2,75.3,21.8,24.7,26.1,22.3,28.3,20.4,45.6,57.4,24.1,24.2,51.7,76.8,23.2,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"400",2005,"Missouri",23.4,80,78.2,20,21.8,24.9,22.1,26.5,22.1,48.7,55.9,23.4,24.2,52.4,79.1,20.9,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"401",2006,"Missouri",23.2,85.4,74.9,14.6,25.1,24.5,22,32.8,21.2,42.7,56.8,23.2,26.8,50,80.2,19.8,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"402",2007,"Missouri",24.5,80.6,81.3,19.4,18.7,25.9,23.2,26.4,20.5,47.7,56.3,24.5,23.4,52.1,81,19,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"403",2008,"Missouri",25,82.8,78.7,17.2,21.3,27.3,22.8,28,22.2,44.7,55,25,25,50.1,80.9,19.1,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"404",2009,"Missouri",23.1,78.3,79.7,21.7,20.3,24.3,22,30.2,19.7,45.4,58.4,23.1,24.8,52.1,79,21,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"405",2010,"Missouri",21.1,82.9,75.5,17.1,24.5,20.7,21.4,30.3,22.2,48.9,56.4,21.1,26.1,52.8,79,21,-91.8318334,37.9642529,37.2142529,37.7142529,38.2142529,38.7142529,-91.8318334,-91.8318334
"406",1996,"Montana",21.7,90.4,86.1,9.6,13.9,20.5,22.8,32,22.2,47.4,55,21.7,27,51.3,88.1,11.9,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"407",1997,"Montana",20.5,86.7,88.7,13.3,11.3,20.8,20.2,32,21.5,47.2,58.3,20.5,26.6,52.9,87.7,12.3,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"408",1998,"Montana",21.4,84.5,88.2,15.5,11.8,21.5,21.4,31,22.7,47.6,55.9,21.4,26.7,51.8,86.4,13.6,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"409",1999,"Montana",20.2,73.5,83.7,26.5,16.3,18.5,21.9,31.7,24,49.8,54.2,20.2,27.7,52.1,79.1,20.9,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"410",2000,"Montana",18.8,81.5,86.8,18.5,13.2,17.9,19.7,33,26.7,49,53.7,18.8,29.8,51.4,84.4,15.6,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"411",2001,"Montana",21.9,74.7,76.3,25.3,23.7,21.7,22.1,31.1,23.7,47.2,54.1,21.9,27.3,50.8,75.5,24.5,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"412",2002,"Montana",21.2,73.1,75.2,26.9,24.8,21.2,21.2,29.8,22.5,49,56.3,21.2,26.1,52.7,74.2,25.8,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"413",2003,"Montana",20,67.2,80.8,32.8,19.2,19.6,20.4,31.9,25,48.6,54.6,20,28.4,51.6,74.2,25.8,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"414",2004,"Montana",20.4,77.8,76.8,22.2,23.2,20.7,20.2,28.2,22.1,51.2,57.8,20.4,25.1,54.5,77.3,22.7,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"415",2005,"Montana",19.2,78.1,73.2,21.9,26.8,19.3,19.2,31.6,25.6,49.2,55.3,19.2,28.5,52.3,75.7,24.3,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"416",2006,"Montana",18.9,71.1,69.3,28.9,30.7,18.4,19.4,30.6,23,51,57.5,18.9,26.8,54.3,70.2,29.8,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"417",2007,"Montana",19.5,74,78.4,26,21.6,19.7,19.3,29.5,23.8,50.8,57,19.5,26.6,53.9,76.2,23.8,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"418",2008,"Montana",18.5,73.8,75,26.2,25,18.7,18.4,28.9,24.7,52.4,56.9,18.5,26.8,54.7,74.4,25.6,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"419",2009,"Montana",16.8,72.9,72.2,27.1,27.8,16.4,17.3,29.5,23.3,54.1,59.5,16.8,26.4,56.8,72.5,27.5,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"420",2010,"Montana",18.8,73.4,69.9,26.6,30.1,19.7,17.9,30.1,24.3,50.2,57.7,18.8,27.2,54,71.8,28.2,-110.3625658,46.8796822,46.1296822,46.6296822,47.1296822,47.6296822,-110.3625658,-110.3625658
"421",1996,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"422",1997,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"423",1998,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"424",1999,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"425",2000,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"426",2001,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"427",2002,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"428",2003,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"429",2004,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"430",2005,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"431",2006,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"432",2007,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"433",2008,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"434",2009,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"435",2010,"National Median (States and DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0368707,38.9071923,38.1571923,38.6571923,39.1571923,39.6571923,-77.0368707,-77.0368707
"436",1996,"Nebraska",22.1,82.7,95.2,17.3,4.8,25.5,19,29.1,18.6,45.4,62.5,22.1,23.6,54.3,88.3,11.7,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"437",1997,"Nebraska",22.1,82.6,84.7,17.4,15.3,24.3,20.1,27.9,17.9,47.8,62,22.1,22.7,55.2,83.6,16.4,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"438",1998,"Nebraska",22,77.6,81,22.4,19,25.3,19.1,29.7,19.6,45.1,61.3,22,24.4,53.5,79.1,20.9,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"439",1999,"Nebraska",23.2,77.2,80.3,22.8,19.7,27.4,19.4,26.3,18.1,46.2,62.5,23.2,22.1,54.7,78.5,21.5,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"440",2000,"Nebraska",21.2,74.3,80.8,25.7,19.2,21.9,20.6,29.7,19.3,48.4,60.1,21.2,24.3,54.5,77.6,22.4,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"441",2001,"Nebraska",20.2,77.2,79.2,22.8,20.8,20.6,19.8,27.1,18,52.3,62.2,20.2,22.3,57.4,78.2,21.8,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"442",2002,"Nebraska",22.7,81.3,74.4,18.7,25.6,26.4,19.3,26.6,19.3,47,61.3,22.7,22.9,54.4,78.3,21.7,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"443",2003,"Nebraska",21.2,75.1,75.4,24.9,24.6,23.6,19,27.5,20.7,48.9,60.2,21.2,24,54.7,75.3,24.7,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"444",2004,"Nebraska",20.3,73.2,73.7,26.8,26.3,23,17.6,24.8,17.7,52.1,64.7,20.3,21.2,58.6,73.4,26.6,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"445",2005,"Nebraska",21.3,76.8,74.1,23.2,25.9,23.4,19.2,26,19.5,50.6,61.3,21.3,22.7,56.1,75.5,24.5,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"446",2006,"Nebraska",18.7,74.6,73.7,25.4,26.3,19.6,17.8,26.8,21,53.6,61.2,18.7,23.8,57.5,74.1,25.9,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"447",2007,"Nebraska",19.9,73.4,71.4,26.6,28.6,23.2,16.8,27.2,20.5,49.5,62.7,19.9,23.8,56.2,72.5,27.5,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"448",2008,"Nebraska",18.4,74.9,71.2,25.1,28.8,20.1,16.7,28.9,21.3,51.1,62,18.4,25,56.6,73.1,26.9,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"449",2009,"Nebraska",16.7,77.9,76.6,22.1,23.4,18.5,15,28.4,21,53.2,64,16.7,24.6,58.7,77.3,22.7,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"450",2010,"Nebraska",17.2,73.3,72.4,26.7,27.6,18.3,16.2,29.9,20.7,51.8,63.1,17.2,25.2,57.6,72.8,27.2,-99.9018131,41.4925374,40.7425374,41.2425374,41.7425374,42.2425374,-99.9018131,-99.9018131
"451",1996,"Nevada",28.2,87.3,91.3,12.7,8.7,28.4,27.9,31.4,22.2,40.2,49.9,28.2,26.8,45,89.2,10.8,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"452",1997,"Nevada",28,85.8,81.7,14.2,18.3,25.6,30.5,26.4,24.4,48,45.2,28,25.4,46.6,83.5,16.5,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"453",1998,"Nevada",30.3,73.4,82.9,26.6,17.1,32.6,28,27.5,20.4,39.8,51.6,30.3,24,45.6,77.8,22.2,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"454",1999,"Nevada",31.5,72.9,81.9,27.1,18.1,32.8,30.3,30.9,27,36.3,42.7,31.5,29,39.5,77.2,22.8,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"455",2000,"Nevada",29,71.8,79.5,28.2,20.5,28.6,29.4,31.1,22.3,40.3,48.3,29,26.7,44.3,75.7,24.3,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"456",2001,"Nevada",26.9,77,77.4,23,22.6,27.8,26,27.7,24.6,44.5,49.3,26.9,26.2,46.9,77.2,22.8,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"457",2002,"Nevada",26,78.2,84.2,21.8,15.8,28.5,23.5,28.7,20.7,42.8,55.7,26,24.7,49.2,80.9,19.1,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"458",2003,"Nevada",25.2,80.7,80.1,19.3,19.9,29,21.3,27.6,22.7,43.5,56,25.2,25.2,49.7,80.5,19.5,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
